"reviewId","userName","userImage","content","score","thumbsUpCount","reviewCreatedVersion","at","replyContent","repliedAt","appVersion"
"8b758a7f-1d37-4b08-a69c-1af141e65b94","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","This app is not allowing me to sign in niether through my Google account nor through my phone number.....just fed up with it","1","0","4.1.977.1","2024-09-04 15:37:30","","","4.1.977.1"
"b59399c6-3996-4a52-a227-cf8c180d611c","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","it's very important to have linkedin account for students like me it's probably a platform to show case our skills with proper guidance and knowledge 👍","5","0","4.1.977.1","2024-09-04 15:33:37","","","4.1.977.1"
"fe64074e-74f4-471c-9cd7-54a01324abf5","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I want to see you","5","0","4.1.969","2024-09-04 15:25:12","","","4.1.969"
"89d9573c-de6f-4fb8-a673-a06a6816b966","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great","5","0","4.1.977.1","2024-09-04 15:25:09","","","4.1.977.1"
"d64413eb-841c-4813-bfeb-364aaf6ffeb1","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good","5","0","4.1.977.1","2024-09-04 15:15:26","","","4.1.977.1"
"9b5a3c44-ce26-40d6-b344-fdbc0df163e8","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Amazing","5","0","4.1.977.1","2024-09-04 15:13:51","","","4.1.977.1"
"90e31b7c-1ee7-40dd-a99a-05763cecf127","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great","5","0","4.1.974","2024-09-04 15:08:51","","","4.1.974"
"16da0f5d-2cb2-4152-910d-0b60a25b7edb","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Way better then tinder 😉","5","1","4.1.977.1","2024-09-04 14:58:34","","","4.1.977.1"
"6218d2c2-32bb-4b21-bb11-74ad5fb1d455","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Since the last update, the job search results are grossly underfiltered and include more irrelevant than relevant listings. On top of that, the 'hide job post' function is not working anymore.","1","9","4.1.977.1","2024-09-04 14:55:03","","","4.1.977.1"
"fce73024-d0f0-4afe-aa7a-81efcc4bbc1e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great and responsive people","5","0","4.1.977.1","2024-09-04 14:51:21","","","4.1.977.1"
"10f63164-532e-4137-8cdc-de1a3ba20c7a","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great app. Excellent features. It's done so much for my reach and professional support and access.","5","1","4.1.962","2024-09-04 14:46:42","","","4.1.962"
"3985c717-b118-48fe-b130-fe7584ce6d59","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","God's.own.country","5","0","4.1.977.1","2024-09-04 14:44:45","","","4.1.977.1"
"9fb46ed5-71eb-4276-b491-bd35cfae5173","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Worst app","1","0","","2024-09-04 14:43:38","","",""
"fa998121-3924-484d-8365-b0ec62a033e6","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good paragraph","5","0","4.1.977.1","2024-09-04 14:30:58","","","4.1.977.1"
"93e39671-33a6-4ece-83bd-d9ae57299168","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Best","5","0","","2024-09-04 14:28:16","","",""
"0df46bd3-720e-4237-8b6d-69933386ea4d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Best application for open forum, job search and connect to right people","5","0","4.1.977.1","2024-09-04 14:19:43","","","4.1.977.1"
"c7ab0fd3-c61b-4ce1-bb5d-0fe9c9f79858","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I've virtually connected with people that are inspirational, focused and positive. This app brings out the best in your business and personal life.","5","1","4.1.977.1","2024-09-04 14:10:14","","","4.1.977.1"
"22637b32-3478-443d-b8c0-5135a0a55434","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good","5","0","4.1.969","2024-09-04 13:52:03","","","4.1.969"
"bad0ca9a-7b3a-4376-80fd-aaf54879bacc","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Can not get my account on the phone. I put an i instead of an u and can not get it fixed. It refuses to let me. I'm only human people. We do make mistakes.","1","2","4.1.977.1","2024-09-04 13:45:22","","","4.1.977.1"
"9e64c26e-a08c-4c78-b7af-558141e234d8","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great app - allows for both updates to persona profile and work pages on the go!","5","0","4.1.977.1","2024-09-04 13:38:58","","","4.1.977.1"
"ee26188c-500e-409b-8dcb-c031202df9b8","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","They mistakenly disabled my account and automatically denied my appeal with no way for me to log in and appeal.","1","0","4.1.977.1","2024-09-04 13:36:00","","","4.1.977.1"
"d752a7b2-e556-40e1-bd65-b7c22c24c532","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very cool app I really appreciate","5","0","","2024-09-04 13:22:46","","",""
"0edd93ac-a0b0-46c1-9cc6-8138fd6761fe","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Hello, Why can't I tag company's name and other people's name on my LinkedIn account? Also, I used to have difficulties uploading a post before finally allowing me, and that's after several attempts. Kindly work on these, pls","1","0","4.1.976","2024-09-04 13:21:27","","","4.1.976"
"dae3ec1b-42a5-4c02-bdac-eb0def392894","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","LinkedIn App is among my favorite apps I have on phone. I use LinkedIn whenever I want to update my brain with new skills and knowledge.","5","1","4.1.974","2024-09-04 13:20:48","","","4.1.974"
"88cc5a14-88e4-48f1-835a-8393272ae3c7","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good","5","0","","2024-09-04 13:19:42","","",""
"5cb09a6f-b8d7-43c9-99ac-cbadbb13f618","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very good app","5","0","4.1.977.1","2024-09-04 13:14:38","","","4.1.977.1"
"a2ff74a8-6b8b-4489-9678-599e7867ca25","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","good","3","0","4.1.958.1","2024-09-04 13:08:14","","","4.1.958.1"
"c19574ea-fd18-425f-81ea-6df99f521555","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Excellent","5","0","","2024-09-04 13:07:19","","",""
"aceacbc5-8d2c-46d9-9bb6-54bb43daf763","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great","5","0","","2024-09-04 13:05:18","","",""
"10cb5881-b969-49cd-ab4d-62bc8633bc0c","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I am growing gradually. And It will works","5","0","4.1.977.1","2024-09-04 12:58:10","","","4.1.977.1"
"24a84222-9d04-4fbb-8d20-0ddd29b1eadb","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","This is my favorite song of all songs! It is incredible and touches my heart every time! This version was definitely AMAZING!","5","0","","2024-09-04 12:48:54","","",""
"d5befcf0-0ce7-4290-bf74-efe70d1c431e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very Good app for Growing Business and Jobs","5","0","4.1.977.1","2024-09-04 12:40:20","","","4.1.977.1"
"f368021e-308d-4761-afc5-f34c16a6574d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Annoying ""Missed Notification"" notification that cannot be disabled separately. I know about Notification page but which option disables this notification?","1","2","4.1.977.1","2024-09-04 12:39:27","","","4.1.977.1"
"3ee98621-927a-4c0e-afb1-79ca19285454","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great app as career related app","5","0","4.1.977.1","2024-09-04 12:31:34","","","4.1.977.1"
"017143e4-5632-4f79-a521-c114a9f804e4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Bahut hi badiya .ye plate forme hai","5","0","4.1.925","2024-09-04 12:31:25","","","4.1.925"
"4b4a46bd-8224-4ab9-a12a-6d491107d093","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Give it a try 😉","5","0","","2024-09-04 12:27:15","","",""
"27b0b831-e5d3-4c82-b9d4-ac6fc8b8717f","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Indispensable to my travel business","5","0","4.1.977.1","2024-09-04 12:19:38","","","4.1.977.1"
"f6dfad13-b8ff-41a1-80fd-9e2f1117c1a8","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Best app ever","5","0","4.1.968","2024-09-04 12:17:14","","","4.1.968"
"facb2041-ed7a-4c09-86ec-d07e69fa5549","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very bat application for the same for","1","0","","2024-09-04 12:17:03","","",""
"4031183e-4c81-4117-bb37-63bb4e0a86e5","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Linkedin has been invaluable for my professional network. I've connected with countless industry experts, found new job opportunities, and stayed up-to-date on industry trends. The platform's search features and recommendation algorithm are incredibly helpful. However, I do wish there was a more robust messaging system, especially for group discussions. Overall, LinkedIn is a must-have tool for anyone looking to advance their career.","5","1478","4.1.976","2024-09-04 12:14:16","","","4.1.976"
"7cc11a10-a711-4d87-a3dc-a0107be2959e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","It is a good app","4","0","4.1.969","2024-09-04 12:12:58","","","4.1.969"
"921aeb26-f3aa-4064-ac75-bdeae59bbdc4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","👍👍👍👍","5","0","1.0.0","2024-09-04 12:06:28","","","1.0.0"
"dc9db278-0234-482a-9d9a-63ed84b210d2","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good opportunities. Thanks","5","0","4.1.977.1","2024-09-04 12:02:37","","","4.1.977.1"
"9618a55b-703a-4443-a4af-237499f89fe0","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good","5","0","4.1.977.1","2024-09-04 11:54:57","","","4.1.977.1"
"53f241eb-ee64-4492-8553-0c1f039e3764","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good for factory, sales and business professionals in all fields on endeavour","5","0","4.1.977.1","2024-09-04 11:44:33","","","4.1.977.1"
"0ecda78e-2818-4bde-81bd-a1b14909f0f3","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I have cancelled subscription still they charged","1","0","4.1.977.1","2024-09-04 11:44:14","","","4.1.977.1"
"c40f9047-7163-4f5b-8a78-2761c3e9571a","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5 stars now that we get the sortir by most recent on phone","5","3","4.1.977.1","2024-09-04 11:36:38","","","4.1.977.1"
"330ec472-94a2-402a-9d64-b08efc60aff7","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I got a notification in LinkedIn that said, ""we notice you use discord, would you also like to follow their page?"" What apps I have on my phone are my own business.","1","0","4.1.639","2024-09-04 11:24:19","","","4.1.639"
"fe4d00e9-8229-4b54-9cba-9b12954714d7","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very nonsence tourcher.. Please stop add promotiotion serveral టైమ్స్","1","0","1.0.0","2024-09-04 11:18:36","","","1.0.0"
"ae5a34ca-d1e2-44f8-bf8b-55c9fba89568","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","It really helps to find leads for jobs that fits the candidate you can depend on linkedin","5","0","4.1.977.1","2024-09-04 11:08:57","","","4.1.977.1"
"acfe23bc-f810-49e7-bd40-54b592b6c898","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good platform for learning, and career growth","5","0","4.1.977.1","2024-09-04 10:51:59","","","4.1.977.1"
"7a547361-5609-46c1-8b53-0a80894c989d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great options","5","0","4.1.977.1","2024-09-04 10:50:30","","","4.1.977.1"
"4671554e-5a8f-4bbd-8253-c26ad2f012cf","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Innovative and informative in less time consuming manner","5","0","4.1.915","2024-09-04 10:46:34","","","4.1.915"
"ff6e35f3-e4f0-44e9-bfef-9d56ba76f1ca","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I love how it works and it allows me to connect with people in my alignment to my Career. Including the fact I can invite people to follow my business it's wonderful and for me it's 10/10","5","0","4.1.953","2024-09-04 10:39:58","","","4.1.953"
"795342f8-a183-4645-91af-476a252e4428","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good","5","0","","2024-09-04 10:36:06","","",""
"be4c5d48-009a-4805-802d-a52bcaf422a9","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Nice to hear around the world","4","0","4.1.977.1","2024-09-04 10:34:35","","","4.1.977.1"
"d6793acc-f994-459c-96d8-cf43122a9afb","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","A good networking and knowledge sharing platform in my perspective.","5","0","4.1.977.1","2024-09-04 10:31:22","","","4.1.977.1"
"3dd1bd91-6a52-4cee-bd53-87656b795e89","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Amazing aap with lit of useful information.","5","0","4.1.977.1","2024-09-04 10:31:21","","","4.1.977.1"
"8650ac83-9691-4fcf-9264-b064f55fa095","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great app always","4","0","4.1.977.1","2024-09-04 10:30:17","","","4.1.977.1"
"920c3d2c-35d9-48d4-9ab2-aa0eda487bcc","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good app","5","3","4.1.932","2024-09-04 10:27:00","UPDATED* We appreciate you taking the time to reach out. We'd like to take a closer look into this. Can you please email us directly here: https://lnkd.in/GP Thanks! -JD","2020-10-21 19:23:08","4.1.932"
"2f579fda-4f5b-4128-b8f6-e4134c3b4bb8","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great app to get updates and share knowledge and experience in professional life.","5","0","4.1.963","2024-09-04 10:24:42","","","4.1.963"
"9929f947-7655-4c5c-a72c-720ffc13cc5a","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Very good app It help you to be open to the world...","5","0","4.1.976","2024-09-04 10:17:53","","","4.1.976"
"a4e967d7-1df2-430d-a977-11ab781d5a83","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great aap","5","0","4.1.969","2024-09-04 10:17:38","","","4.1.969"
"3c428d14-e557-4d95-b321-68e7dc8f2101","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Worst","1","0","4.1.565","2024-09-04 10:16:54","","","4.1.565"
"20aa4568-c0ee-4c33-89cd-7efb525bf327","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Great app, intuitive UI, easy to use","5","0","4.1.921","2024-09-04 10:16:17","","","4.1.921"
"4f98f622-1f8e-4b2b-bde9-fc8c6b535085","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Nice","5","0","","2024-09-04 10:12:17","","",""
"6b91007f-4d7d-4d71-be79-d36d473e0fd4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Used LinkedIn for years to connect and collaborate, a great way to connect and be contacted.","5","0","4.1.977.1","2024-09-04 10:09:33","","","4.1.977.1"
"b73e8a37-40bb-4577-85e2-fcd4cc64d3fc","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Easy to navigate","5","0","4.1.966","2024-09-04 09:54:46","","","4.1.966"
"6504e59a-c6ec-45f3-b34a-8350617522e6","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good aap","5","0","4.1.977.1","2024-09-04 09:45:52","","","4.1.977.1"
"a4751f1a-a6f4-4dbd-ada0-ce4ee46cbf5f","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Awesome experience","5","0","4.1.976","2024-09-04 09:44:52","","","4.1.976"
"0f750795-5e0e-45f8-be7d-cf721eba96be","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Best employment application out there.","5","0","4.1.977.1","2024-09-04 09:42:05","","","4.1.977.1"
"6119c863-cf4a-4825-9f82-0ea0ae836e57","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Hy App","4","0","","2024-09-04 09:41:47","","",""
"3caceea1-fc9f-4e70-adae-66ee17c65bd4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","I’ve used LinkedIn for over 10 years, but the job recommendation algorithm is disappointing. It suggests roles in languages I don’t speak and misses relevant positions where I could be a strong candidate. Despite its reputation, I’ve found more value in competitors, which have led to interviews and even long-term jobs. The 'Who's viewed your profile' feature seems more about gossip than genuine professional interest.","2","93","4.1.977.1","2024-09-04 09:38:39","","","4.1.977.1"
"f46033f0-4879-4185-8f58-1270b5919dc4","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Exellent","5","0","","2024-09-04 09:34:36","","",""
"61865314-c297-4e6f-adc4-aa370be62703","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Amazing 😍","5","0","4.1.977.1","2024-09-04 09:29:08","","","4.1.977.1"
"95339fb2-a561-4074-aee2-b795dfc1cf5e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Waste of time","1","0","","2024-09-04 09:27:04","","",""
"dec216f0-cc6e-4587-acab-f65434c772cf","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Good app","5","0","4.1.977.1","2024-09-04 09:19:10","","","4.1.977.1"
"7cfa5c0d-f683-48bd-8f84-3c61bd7551ef","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Super","5","0","4.1.977.1","2024-09-04 09:12:28","","","4.1.977.1"
